id,k,servidor,tempo_real_segundos,crossover_rate,mutation_rate,population_size,elitism_size,tournament_size,num_generations,estacoes,estacoes_ga,fitness,fitness_ga,seed,tempo_ag_segundos,tempo_refinamento_segundos,tempo_total_segundos,usou_local_search
233,27,3,11186.909707784653,0.7,0.18,500,8,10,350,"['-181622009#2', '40322097#2', '35439873#0', '170538529#6', '-156333189#1', '304319246#3', '132540392#0', '-28027422#0', '-140672103', '23510612#2', '30839954', '96061746', '5062348', '49008960#1', '23238598#0', '164874905', '24526221#1', '183824580#1', '-4808783#7', '117679358#1', '-29099474#0', '-24166346#0', '-28236065#4', '-36253944', '-24383636#4', '-172006858#4', '-189913664#3']","['-181622009#2', '40322097#2', '35439873#0', '170538529#6', '-156333189#1', '304319246#3', '132540392#0', '-28027422#0', '-140672103', '23510612#2', '30839954', '96061746', '5062348', '49008960#1', '23238598#0', '164874905', '24526221#1', '183824580#1', '-4808783#7', '117679358#1', '-29099474#0', '-24166346#0', '-28236065#4', '-36253944', '-24383636#4', '-172006858#4', '-189913664#3']",215190544,215190544,42,11186.9,0.0,11186.9,False
234,27,2,4880.318811178207,0.7,0.18,500,12,5,150,"['156426784#1', '286154796', '171998415#2', '-70553566#0', '7640327', '-26008665#1', '150019721#2', '208641893', '-132618450#1', '23860555#3', '107440214#3', '29078298#0', '-24652327#1', '5980423#0', '-28888602#1', '-49209973#1', '24831143#0', '23942902#0', '24300170', '60692598#0', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']","['156426784#1', '286154796', '171998415#2', '-70553566#0', '7640327', '-26008665#1', '150019721#2', '208641893', '-132618450#1', '23860555#3', '107440214#3', '29078298#0', '-24652327#1', '5980423#0', '-28888602#1', '-49209973#1', '24831143#0', '23942902#0', '24300170', '60692598#0', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']",223020107,223020107,42,4880.3,0.0,4880.3,False
235,27,2,8050.518191099167,0.7,0.18,500,12,5,250,"['-24871248#2', '286154796', '135585390#1', '-137135005#11', '7640327', '13840464#0', '150019721#2', '208641893', '-132618450#1', '23860555#3', '25224889#1', '29078298#0', '-24652327#1', '5980423#0', '-28888602#1', '-49209973#1', '24831143#0', '23942902#0', '-132630678#2', '25329103#1', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']","['-24871248#2', '286154796', '135585390#1', '-137135005#11', '7640327', '13840464#0', '150019721#2', '208641893', '-132618450#1', '23860555#3', '25224889#1', '29078298#0', '-24652327#1', '5980423#0', '-28888602#1', '-49209973#1', '24831143#0', '23942902#0', '-132630678#2', '25329103#1', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']",220084062,220084062,42,8050.5,0.0,8050.5,False
236,27,2,11299.971344947815,0.7,0.18,500,12,5,350,"['39355619', '286154796', '135585390#1', '-137135005#11', '7640327', '13840464#0', '150019721#2', '208641893', '-132618450#1', '23860555#3', '25224889#1', '29078298#0', '-24652327#1', '5980423#0', '30075101#0', '-49209973#1', '24831143#0', '23942902#0', '-132630678#2', '25329103#1', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']","['39355619', '286154796', '135585390#1', '-137135005#11', '7640327', '13840464#0', '150019721#2', '208641893', '-132618450#1', '23860555#3', '25224889#1', '29078298#0', '-24652327#1', '5980423#0', '30075101#0', '-49209973#1', '24831143#0', '23942902#0', '-132630678#2', '25329103#1', '-32880230#2', '-31536989', '159605483#3', '-201427622', '349545256', '256226565#0', '-10272239#3']",219740441,219740441,42,11300.0,0.0,11300.0,False
237,27,3,4823.553914785385,0.7,0.18,500,12,7,150,"['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '22690843', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-26266863#0', '-32038440#10', '32447858#0', '24740438#0', '38158955#9', '-81970010', '28675558#0', '26306082#0', '135666200#11', '-25507507#2', '265961568#1']","['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '22690843', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-26266863#0', '-32038440#10', '32447858#0', '24740438#0', '38158955#9', '-81970010', '28675558#0', '26306082#0', '135666200#11', '-25507507#2', '265961568#1']",218289715,218289715,42,4823.6,0.0,4823.6,False
238,27,3,7994.798719406128,0.7,0.18,500,12,7,250,"['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '8107286#2', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-74274610#1', '-32038440#10', '32447858#0', '98326184#1', '38158955#9', '-81970010', '28675558#0', '26306082#0', '38292472', '-25507507#2', '265961568#1']","['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '8107286#2', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-74274610#1', '-32038440#10', '32447858#0', '98326184#1', '38158955#9', '-81970010', '28675558#0', '26306082#0', '38292472', '-25507507#2', '265961568#1']",214698521,214698521,42,7994.8,0.0,7994.8,False
239,27,3,11190.074041604996,0.7,0.18,500,12,7,350,"['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '31634865#4', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-74274610#1', '-32038440#10', '32447858#0', '98326184#1', '38158955#9', '-81970010', '28675558#0', '26306082#0', '38292472', '-25507507#2', '265961568#1']","['-53546161#0', '155842722#2', '-23051444#1', '4867325#5', '120355955#1', '-128988786#2', '-338152025', '31634865#4', '37131472#0', '31260881', '24830127#0', '69403479#0', '26493438#1', '8437606#11', '26686083#2', '56131630#0', '-74274610#1', '-32038440#10', '32447858#0', '98326184#1', '38158955#9', '-81970010', '28675558#0', '26306082#0', '38292472', '-25507507#2', '265961568#1']",213177018,213177018,42,11190.1,0.0,11190.1,False
240,27,2,4908.23686671257,0.7,0.18,500,12,10,150,"['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '27281324#2', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-26008161#0', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']","['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '27281324#2', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-26008161#0', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']",214296435,214296435,42,4908.2,0.0,4908.2,False
241,27,0,16515.012941122055,0.7,0.18,500,12,10,250,"['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '27281324#2', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-18223587#4', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']","['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '27281324#2', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-18223587#4', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']",213238417,213238417,42,16515.0,0.0,16515.0,False
242,27,0,23127.970019102097,0.7,0.18,500,12,10,350,"['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '-313965765#3', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-18223587#4', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']","['46965725#0', '-28523868#1', '132618477#0', '-26191347', '36975979#1', '43791769', '257038245', '-313965765#3', '40100632', '26308655#1', '49209973#0', '235839987#0', '-174126268#0', '-25970508#1', '25067635#0', '5980452#2', '-132401644#1', '132405353#7', '-18223587#4', '-24692021#4', '146638861#5', '-328430636#4', '23647048', '-24759552#2', '14567595#0', '-22329248#0', '-26649299#1']",212579215,212579215,42,23128.0,0.0,23128.0,False
243,27,2,1016.4274787902832,0.8,0.08,200,4,5,150,"['69366484#3', '-45382286', '-51574945#1', '132642930#1', '-146762516', '8094063#1', '24487264', '288106915', '-27840803#1', '-245317780#19', '53572253#0', '23881707#3', '-25780837#4', '-22761340#0', '-4662322#1', '-50548022#1', '30953833#0', '229502612', '48752979#3', '160604959#2', '23468368', '23270501#0', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '4145978#1']","['69366484#3', '-45382286', '-51574945#1', '132642930#1', '-146762516', '8094063#1', '24487264', '288106915', '-27840803#1', '-245317780#19', '53572253#0', '23881707#3', '-25780837#4', '-22761340#0', '-4662322#1', '-50548022#1', '30953833#0', '229502612', '48752979#3', '160604959#2', '23468368', '23270501#0', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '4145978#1']",210937655,210937655,42,1016.4,0.0,1016.4,False
244,27,2,1690.4047124385834,0.8,0.08,200,4,5,250,"['69366484#3', '-45382286', '-51574945#1', '-334700588#7', '-146762516', '8094063#1', '24487264', '288106915', '-27840803#1', '-25153594#0', '53572253#0', '23881707#3', '-25780837#4', '-26213654#1', '-4662322#1', '-50548022#1', '-31981446#2', '-150019697', '48752979#3', '160604959#2', '23468368', '23270501#0', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '23554644#8']","['69366484#3', '-45382286', '-51574945#1', '-334700588#7', '-146762516', '8094063#1', '24487264', '288106915', '-27840803#1', '-25153594#0', '53572253#0', '23881707#3', '-25780837#4', '-26213654#1', '-4662322#1', '-50548022#1', '-31981446#2', '-150019697', '48752979#3', '160604959#2', '23468368', '23270501#0', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '23554644#8']",207130915,207130915,42,1690.4,0.0,1690.4,False
245,27,2,2382.3815903663635,0.8,0.08,200,4,5,350,"['69366484#3', '-45382286', '-51574945#1', '-334700588#7', '-146762516', '8094063#1', '24487264', '288106915', '-339562202', '-25153594#0', '53572253#0', '-22381896', '-25780837#4', '-26213654#1', '-4662322#1', '-50548022#1', '-31981446#2', '-150019697', '48752979#3', '160604959#2', '52613198#2', '26269890#2', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '23554644#8']","['69366484#3', '-45382286', '-51574945#1', '-334700588#7', '-146762516', '8094063#1', '24487264', '288106915', '-339562202', '-25153594#0', '53572253#0', '-22381896', '-25780837#4', '-26213654#1', '-4662322#1', '-50548022#1', '-31981446#2', '-150019697', '48752979#3', '160604959#2', '52613198#2', '26269890#2', '-28840760#0', '-293116472#5', '314705565#0', '-156426798#3', '23554644#8']",205887334,205887334,42,2382.4,0.0,2382.4,False
246,27,2,1032.5323791503906,0.8,0.08,200,4,7,150,"['-25553560#1', '-27490477#2', '-22190490#0', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '141182365', '22329248#3', '8107677#2', '26493930', '10272251#8', '153917838', '58102619#3', '24633267#6', '-175274895', '-154907474#3', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '25751013', '24677286#0', '219098056', '-24544081#3', '-292436711#1']","['-25553560#1', '-27490477#2', '-22190490#0', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '141182365', '22329248#3', '8107677#2', '26493930', '10272251#8', '153917838', '58102619#3', '24633267#6', '-175274895', '-154907474#3', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '25751013', '24677286#0', '219098056', '-24544081#3', '-292436711#1']",208769668,208769668,42,1032.5,0.0,1032.5,False
247,27,2,1716.7648475170135,0.8,0.08,200,4,7,250,"['-25553560#1', '-24778556#0', '133081987#3', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '-30712660', '22329248#3', '8107677#2', '26493930', '49022969#1', '153917838', '58102619#3', '5062383#2', '-175274895', '4662320#0', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '-159670379#5', '-149760008', '219098056', '-24544081#3', '-292436711#1']","['-25553560#1', '-24778556#0', '133081987#3', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '-30712660', '22329248#3', '8107677#2', '26493930', '49022969#1', '153917838', '58102619#3', '5062383#2', '-175274895', '4662320#0', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '-159670379#5', '-149760008', '219098056', '-24544081#3', '-292436711#1']",205186215,205186215,42,1716.8,0.0,1716.8,False
248,27,3,2316.7348268032074,0.8,0.08,200,4,7,350,"['23327582', '328728232', '133081987#3', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '-30712660', '-34932491#5', '-172192306', '26493930', '49022969#1', '25845111#7', '58102619#3', '5062383#2', '-175274895', '4662320#0', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '25729283', '-149760008', '219098056', '-24544081#3', '-292436711#1']","['23327582', '328728232', '133081987#3', '202902105#0', '-24508393#1', '-56186612#5', '33828034#1', '-30712660', '-34932491#5', '-172192306', '26493930', '49022969#1', '25845111#7', '58102619#3', '5062383#2', '-175274895', '4662320#0', '-42555108#5', '-169394424', '34394793#4', '-28465624#11', '132540164#0', '25729283', '-149760008', '219098056', '-24544081#3', '-292436711#1']",203816685,203816685,42,2316.7,0.0,2316.7,False
249,27,2,1017.9543266296387,0.8,0.08,200,4,10,150,"['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '-156720604#11', '36696463#3', '-25994282#3', '6574385#1', '-24623079#4', '24622356#0', '321516868#4', '-22995774#1', '143902981#1', '23881707#0', '-36796604#5', '-5057198', '-24584636', '26373627#0', '-296950370#1', '-24526221#0', '355192747#0', '-24740060#1', '-23554624#2', '-99716592#1', '35260824#1', '8107629']","['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '-156720604#11', '36696463#3', '-25994282#3', '6574385#1', '-24623079#4', '24622356#0', '321516868#4', '-22995774#1', '143902981#1', '23881707#0', '-36796604#5', '-5057198', '-24584636', '26373627#0', '-296950370#1', '-24526221#0', '355192747#0', '-24740060#1', '-23554624#2', '-99716592#1', '35260824#1', '8107629']",209378828,209378828,42,1018.0,0.0,1018.0,False
250,27,2,1702.2436428070068,0.8,0.08,200,4,10,250,"['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '332099981', '36696463#3', '-25994282#3', '6574385#1', '25955807#3', '24622356#0', '23328072#0', '-22995774#1', '143902981#1', '23881707#0', '146790150#0', '-5057198', '24999563', '147301641#0', '-296950370#1', '-158659436#0', '28975296#0', '30508053', '-25488489#1', '-99716592#1', '35260824#1', '8107629']","['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '332099981', '36696463#3', '-25994282#3', '6574385#1', '25955807#3', '24622356#0', '23328072#0', '-22995774#1', '143902981#1', '23881707#0', '146790150#0', '-5057198', '24999563', '147301641#0', '-296950370#1', '-158659436#0', '28975296#0', '30508053', '-25488489#1', '-99716592#1', '35260824#1', '8107629']",205091863,205091863,42,1702.2,0.0,1702.2,False
251,27,2,2384.395805120468,0.8,0.08,200,4,10,350,"['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '332099981', '27199558#0', '-25994282#3', '22995374', '25955807#3', '24622356#0', '23328072#0', '-24166342#2', '230030921', '-104279669', '-310367478#5', '-5057198', '24999563', '147301641#0', '-296950370#1', '-158659436#0', '28975296#0', '24898206#0', '-25488489#1', '-99716592#1', '-4674334#2', '8107629']","['-43521458#1', '-132618538#2', '22917578', '33269186#1', '-132648176#1', '332099981', '27199558#0', '-25994282#3', '22995374', '25955807#3', '24622356#0', '23328072#0', '-24166342#2', '230030921', '-104279669', '-310367478#5', '-5057198', '24999563', '147301641#0', '-296950370#1', '-158659436#0', '28975296#0', '24898206#0', '-25488489#1', '-99716592#1', '-4674334#2', '8107629']",201722370,201722370,42,2384.4,0.0,2384.4,False
252,27,3,1000.9324867725372,0.8,0.08,200,8,5,150,"['259534053#0', '-40322097#7', '-280344986', '160604954#0', '155798951#0', '-247812631#2', '162749277', '-249650665', '7751121#1', '59470466#0', '328728232', '172093128#1', '41555173', '-23510616#7', '-5130436#10', '-28524026#0', '-287871261#1', '23014990#0', '166068636#0', '132618461', '39850583#2', '-24659229#1', '23554644#8', '172452578#0', '242819980', '-28329768#4', '-25159224#8']","['259534053#0', '-40322097#7', '-280344986', '160604954#0', '155798951#0', '-247812631#2', '162749277', '-249650665', '7751121#1', '59470466#0', '328728232', '172093128#1', '41555173', '-23510616#7', '-5130436#10', '-28524026#0', '-287871261#1', '23014990#0', '166068636#0', '132618461', '39850583#2', '-24659229#1', '23554644#8', '172452578#0', '242819980', '-28329768#4', '-25159224#8']",210480539,210480539,42,1000.9,0.0,1000.9,False
